,combo,target_feature,before_rmse,before_r2,before_mape,after_rmse,after_r2,after_mape,n_worst_trees
187,"(1, 2, 47)",growth_rate,0.1558083287906799,-141.34569432502124,52.917850973409976,0.15253737944881424,-138.35737169308186,52.29732047183212,20
188,"(1, 2, 47)",growth_rate,0.1558083287906799,-141.34569432502124,52.917850973409976,0.15179150744968808,-137.6759468397556,52.153121465991845,25
189,"(1, 2, 47)",growth_rate,0.1558083287906799,-141.34569432502124,52.917850973409976,0.15100115340683962,-136.9538834182103,51.99847232119246,30
190,"(1, 2, 47)",product_titer,5873012.993626929,-4470.822244059331,6.391072771471445e+18,4339947.287828887,-3303.517262403149,5.205470181428506e+18,10
191,"(1, 2, 47)",product_titer,5873012.993626929,-4470.822244059331,6.391072771471445e+18,3892705.289741706,-2962.978816856702,4.714268682676101e+18,15
192,"(1, 2, 47)",product_titer,5873012.993626929,-4470.822244059331,6.391072771471445e+18,3415106.138232579,-2599.325865334211,4.2884696009636675e+18,20
193,"(1, 2, 47)",product_titer,5873012.993626929,-4470.822244059331,6.391072771471445e+18,2886163.5154586146,-2196.5790318232966,3.9776951590492303e+18,25
194,"(1, 2, 47)",product_titer,5873012.993626929,-4470.822244059331,6.391072771471445e+18,2440177.8103885883,-1856.997151342391,3.655790571478378e+18,30
195,"(1, 2, 47)",production_rate,2301.10392916269,-13587.557646829837,7124399330728336.0,1744.0201475010015,-10297.847440660085,6594558177475255.0,10
196,"(1, 2, 47)",production_rate,2301.10392916269,-13587.557646829837,7124399330728336.0,1505.4407997467754,-8888.980514131903,6580403740982629.0,15
197,"(1, 2, 47)",production_rate,2301.10392916269,-13587.557646829837,7124399330728336.0,1355.749863248083,-8005.020474760464,6089000869009329.0,20
198,"(1, 2, 47)",production_rate,2301.10392916269,-13587.557646829837,7124399330728336.0,1246.63323388018,-7360.661221967806,5536464088957370.0,25
199,"(1, 2, 47)",production_rate,2301.10392916269,-13587.557646829837,7124399330728336.0,1140.018644036314,-6731.077098571152,5361515192200714.0,30
200,"(1, 2, 49)",OD,15.377979166415127,-5.057050148702624,9.454759425550286,11.218084628255532,-3.418558539481606,7.957396510284105,10
201,"(1, 2, 49)",OD,15.377979166415127,-5.057050148702624,9.454759425550286,9.85105723074775,-2.8801163025823273,7.461751619065042,15
202,"(1, 2, 49)",OD,15.377979166415127,-5.057050148702624,9.454759425550286,8.672674953255783,-2.4159772585719597,6.973334352205722,20
203,"(1, 2, 49)",OD,15.377979166415127,-5.057050148702624,9.454759425550286,8.167466372006011,-2.216986631840728,6.718302416072881,25
204,"(1, 2, 49)",OD,15.377979166415127,-5.057050148702624,9.454759425550286,7.922135144471957,-2.120356019187678,6.533748479190345,30
205,"(1, 2, 49)",growth_rate,0.1666123300196553,-111.26426204278867,56.98095240683956,0.16478107421420382,-110.03035227400787,56.63600007474401,10
206,"(1, 2, 49)",growth_rate,0.1666123300196553,-111.26426204278867,56.98095240683956,0.16386653076732946,-109.41412810165937,56.461877723611714,15
207,"(1, 2, 49)",growth_rate,0.1666123300196553,-111.26426204278867,56.98095240683956,0.16291155644274674,-108.77066139180397,56.27770168214131,20
208,"(1, 2, 49)",growth_rate,0.1666123300196553,-111.26426204278867,56.98095240683956,0.16209782659644464,-108.2223659524057,56.115929039016926,25
209,"(1, 2, 49)",growth_rate,0.1666123300196553,-111.26426204278867,56.98095240683956,0.16130316068768413,-107.68691589413548,55.95587781520223,30
210,"(1, 2, 49)",product_titer,5837756.725303873,-4121.609098777031,6.726597632628805e+18,4303645.703317991,-3038.2237582472894,5.576595457311905e+18,10
211,"(1, 2, 49)",product_titer,5837756.725303873,-4121.609098777031,6.726597632628805e+18,3846386.2260338776,-2715.3082668595607,5.103421969625427e+18,15
212,"(1, 2, 49)",product_titer,5837756.725303873,-4121.609098777031,6.726597632628805e+18,3428146.2906466043,-2419.9482777004137,4.631911868598245e+18,20
213,"(1, 2, 49)",product_titer,5837756.725303873,-4121.609098777031,6.726597632628805e+18,2915505.4159381655,-2057.922582913001,4.3305695925200364e+18,25
214,"(1, 2, 49)",product_titer,5837756.725303873,-4121.609098777031,6.726597632628805e+18,2513590.339609978,-1774.091168112138,4.054794264776031e+18,30
215,"(1, 2, 49)",production_rate,3002.093964682295,-17194.501034936395,8753761128634448.0,2345.0791964226287,-13431.2283790876,8225280376216031.0,10
216,"(1, 2, 49)",production_rate,3002.093964682295,-17194.501034936395,8753761128634448.0,2049.0148124398543,-11735.42022615313,8107410902964746.0,15
217,"(1, 2, 49)",production_rate,3002.093964682295,-17194.501034936395,8753761128634448.0,1802.2523441046476,-10322.005346552398,7870876609204513.0,20
218,"(1, 2, 49)",production_rate,3002.093964682295,-17194.501034936395,8753761128634448.0,1664.8441853179145,-9534.953986927143,7295338704164359.0,25
219,"(1, 2, 49)",production_rate,3002.093964682295,-17194.501034936395,8753761128634448.0,1530.6334938612529,-8766.217194877136,6864349245679384.0,30
220,"(1, 2, 53)",OD,19.83889350889876,-6.154741799335147,10.115686908715597,17.111945718336823,-5.17128940401952,9.421044195242372,10
221,"(1, 2, 53)",OD,19.83889350889876,-6.154741799335147,10.115686908715597,16.057780262325753,-4.79111287612221,9.170746620771732,15
222,"(1, 2, 53)",OD,19.83889350889876,-6.154741799335147,10.115686908715597,15.114482272499838,-4.450919832895834,8.905760626880484,20
223,"(1, 2, 53)",OD,19.83889350889876,-6.154741799335147,10.115686908715597,14.177733133827804,-4.113088581624601,8.614185614223675,25
224,"(1, 2, 53)",OD,19.83889350889876,-6.154741799335147,10.115686908715597,13.323327159209356,-3.8049537485270664,8.318539550353053,30
225,"(1, 2, 53)",growth_rate,0.16016195434293526,-334.5346529838802,54.893520255844635,0.1564929155351122,-326.84812300728345,54.246367450776425,10
226,"(1, 2, 53)",growth_rate,0.16016195434293526,-334.5346529838802,54.893520255844635,0.15466740800625375,-323.02373763606437,53.89238722174021,15
227,"(1, 2, 53)",growth_rate,0.16016195434293526,-334.5346529838802,54.893520255844635,0.15307530756304438,-319.68833334533053,53.57381176045032,20
228,"(1, 2, 53)",growth_rate,0.16016195434293526,-334.5346529838802,54.893520255844635,0.15179904375557177,-317.01459765377365,53.309333408874735,25
229,"(1, 2, 53)",growth_rate,0.16016195434293526,-334.5346529838802,54.893520255844635,0.15054225806097069,-314.38166804422264,53.034625662789814,30
230,"(1, 2, 53)",product_titer,5297776.710952081,-717.6870812017813,5.70096058496385e+18,4003390.948448209,-542.0929827038343,4.398017238685654e+18,10
231,"(1, 2, 53)",product_titer,5297776.710952081,-717.6870812017813,5.70096058496385e+18,3550452.7421385455,-480.6481813809484,3.7884942351935836e+18,15
232,"(1, 2, 53)",product_titer,5297776.710952081,-717.6870812017813,5.70096058496385e+18,3141765.572499509,-425.20639795030786,3.33944389022617e+18,20
233,"(1, 2, 53)",product_titer,5297776.710952081,-717.6870812017813,5.70096058496385e+18,2649415.4915892496,-358.41505095990885,3.0386702070733307e+18,25
234,"(1, 2, 53)",product_titer,5297776.710952081,-717.6870812017813,5.70096058496385e+18,2244195.111715069,-303.44356613813454,2.793328885238986e+18,30
235,"(1, 2, 53)",production_rate,2651.297258259008,-11514.117284811004,7664763170280534.0,1513.5460996170523,-6572.635151157378,7026346769713377.0,10
236,"(1, 2, 53)",production_rate,2651.297258259008,-11514.117284811004,7664763170280534.0,1178.5269203799298,-5117.579468676182,6668897670626414.0,15
237,"(1, 2, 53)",production_rate,2651.297258259008,-11514.117284811004,7664763170280534.0,966.2303750327068,-4195.532870084387,5611330461646096.0,20
238,"(1, 2, 53)",production_rate,2651.297258259008,-11514.117284811004,7664763170280534.0,782.1460757069588,-3396.0177306842147,5402899811849028.0,25
239,"(1, 2, 53)",production_rate,2651.297258259008,-11514.117284811004,7664763170280534.0,624.5748907097737,-2711.654379763425,4903800688273480.0,30
240,"(1, 2, 55)",OD,13.318280307388319,-4.161273092679088,8.832496580110723,12.69072336745127,-3.918074070473174,8.642293067989305,10
241,"(1, 2, 55)",OD,13.318280307388319,-4.161273092679088,8.832496580110723,12.800796840479856,-3.960731173451027,8.691958844982372,15
242,"(1, 2, 55)",OD,13.318280307388319,-4.161273092679088,8.832496580110723,12.902905994479624,-4.000301840000437,8.77782090945201,20
243,"(1, 2, 55)",OD,13.318280307388319,-4.161273092679088,8.832496580110723,13.044388158703155,-4.055130847233136,8.886378531115744,25
244,"(1, 2, 55)",OD,13.318280307388319,-4.161273092679088,8.832496580110723,13.265019330026664,-4.140632706457902,9.003262177358673,30
245,"(1, 2, 55)",growth_rate,0.15060997008874513,-317.1882567518371,54.76610680667919,0.14628708659539105,-308.055456565494,53.92852818320493,10
246,"(1, 2, 55)",growth_rate,0.15060997008874513,-317.1882567518371,54.76610680667919,0.14473990138761672,-304.78677412804404,53.60384478313282,15
247,"(1, 2, 55)",growth_rate,0.15060997008874513,-317.1882567518371,54.76610680667919,0.14325791373401386,-301.6558322139743,53.27899051403835,20
248,"(1, 2, 55)",growth_rate,0.15060997008874513,-317.1882567518371,54.76610680667919,0.14186890912536984,-298.7213322284535,52.960430618411124,25
249,"(1, 2, 55)",growth_rate,0.15060997008874513,-317.1882567518371,54.76610680667919,0.1403000422621614,-295.4068437388411,52.582600592817954,30
250,"(1, 2, 55)",product_titer,1830497.8014182888,-1.891226049788549,3.056127938245971e+18,1146709.915804827,-0.8111999793482101,2.410724332555475e+18,10
251,"(1, 2, 55)",product_titer,1830497.8014182888,-1.891226049788549,3.056127938245971e+18,909748.9378862515,-0.43692596950743057,2.0768610667319936e+18,15
252,"(1, 2, 55)",product_titer,1830497.8014182888,-1.891226049788549,3.056127938245971e+18,738395.1293443987,-0.1662768626891511,1.8244412597440046e+18,20
253,"(1, 2, 55)",product_titer,1830497.8014182888,-1.891226049788549,3.056127938245971e+18,621028.9363926614,0.019100139219102585,1.641250746568122e+18,25
254,"(1, 2, 55)",product_titer,1830497.8014182888,-1.891226049788549,3.056127938245971e+18,542641.2169929054,0.14291160522386348,1.5091895775433958e+18,30
255,"(1, 2, 55)",production_rate,3231.6733941328807,-25.547470589645297,8645901380706455.0,2887.726457444172,-22.7220238094356,7797702658719556.0,10
256,"(1, 2, 55)",production_rate,3231.6733941328807,-25.547470589645297,8645901380706455.0,2727.1463595080686,-21.402894396487945,7221171119761932.0,15
257,"(1, 2, 55)",production_rate,3231.6733941328807,-25.547470589645297,8645901380706455.0,2577.8682296012153,-20.17660811069737,6753440164552271.0,20
258,"(1, 2, 55)",production_rate,3231.6733941328807,-25.547470589645297,8645901380706455.0,2421.667246642589,-18.893452143050315,6343799779998876.0,25
259,"(1, 2, 55)",production_rate,3231.6733941328807,-25.547470589645297,8645901380706455.0,2270.702518075668,-17.65331082834315,5914112681554009.0,30
260,"(1, 2, 43)",OD,8.036825648687048,-1.2809343081552287,5.351314126493304,6.936854958697224,-0.9687512405565368,4.876762233935923,10
261,"(1, 2, 43)",OD,8.036825648687048,-1.2809343081552287,5.351314126493304,6.681527486934853,-0.8962866611796696,4.764611040391674,15
262,"(1, 2, 43)",OD,8.036825648687048,-1.2809343081552287,5.351314126493304,6.4231855549617185,-0.8229665467923561,4.588498310438996,20
263,"(1, 2, 43)",OD,8.036825648687048,-1.2809343081552287,5.351314126493304,6.304976665931872,-0.7894176405073059,4.422359052400413,25
264,"(1, 2, 43)",OD,8.036825648687048,-1.2809343081552287,5.351314126493304,6.169371031209414,-0.7509313577212471,4.324026509374574,30
265,"(1, 2, 43)",growth_rate,0.126461205093249,-235.31964003730417,49.91365904867164,0.11975187800147785,-222.78183635236576,48.609784235476866,10
266,"(1, 2, 43)",growth_rate,0.126461205093249,-235.31964003730417,49.91365904867164,0.11870952991832322,-220.83398741621932,48.39500106910211,15
267,"(1, 2, 43)",growth_rate,0.126461205093249,-235.31964003730417,49.91365904867164,0.1165903394818623,-216.87382966866616,47.96917423696749,20
268,"(1, 2, 43)",growth_rate,0.126461205093249,-235.31964003730417,49.91365904867164,0.11378703924202209,-211.63526735141608,47.40124178652306,25
269,"(1, 2, 43)",growth_rate,0.126461205093249,-235.31964003730417,49.91365904867164,0.11172611933036922,-207.78400046440206,46.978046746934154,30
270,"(1, 2, 43)",product_titer,451522.842923772,-200.68154537579807,1.1472785747530867e+18,350469.3543836237,-155.54402010150457,9.487713654047236e+17,10
271,"(1, 2, 43)",product_titer,451522.842923772,-200.68154537579807,1.1472785747530867e+18,316150.1018758574,-140.21465196347427,8.568013073097631e+17,15
272,"(1, 2, 43)",product_titer,451522.842923772,-200.68154537579807,1.1472785747530867e+18,287080.8828501428,-127.23031438708404,7.832282809096381e+17,20
273,"(1, 2, 43)",product_titer,451522.842923772,-200.68154537579807,1.1472785747530867e+18,266780.2325272277,-118.16263023018212,7.216022636006792e+17,25
274,"(1, 2, 43)",product_titer,451522.842923772,-200.68154537579807,1.1472785747530867e+18,244945.0064733668,-108.40949768508953,6.723166148422543e+17,30
275,"(1, 2, 43)",production_rate,763.532898845316,-4117.009047402853,5959172683647260.0,460.24834775639107,-2481.2857835979153,4416516419323768.0,10
276,"(1, 2, 43)",production_rate,763.532898845316,-4117.009047402853,5959172683647260.0,341.09919146615897,-1838.6712946405842,4108103062027166.0,15
277,"(1, 2, 43)",production_rate,763.532898845316,-4117.009047402853,5959172683647260.0,243.58692155483033,-1312.7523586852237,3886444579830622.5,20
278,"(1, 2, 43)",production_rate,763.532898845316,-4117.009047402853,5959172683647260.0,160.03034048827956,-862.1014996030999,3684026145679237.0,25
279,"(1, 2, 43)",production_rate,763.532898845316,-4117.009047402853,5959172683647260.0,97.8646610622394,-526.8195088709083,3443127615437534.5,30
280,"(1, 2, 38)",OD,18.007952401784195,-5.9750261128152165,9.983883170777105,15.257379676278186,-4.90964587648691,9.08680998083943,10
281,"(1, 2, 38)",OD,18.007952401784195,-5.9750261128152165,9.983883170777105,14.149478428964295,-4.4805221228240955,8.707000855004736,15
282,"(1, 2, 38)",OD,18.007952401784195,-5.9750261128152165,9.983883170777105,13.274213106507961,-4.1415053182722525,8.359942416992695,20
283,"(1, 2, 38)",OD,18.007952401784195,-5.9750261128152165,9.983883170777105,12.47134281212599,-3.830529303699765,8.093714346066617,25
284,"(1, 2, 38)",OD,18.007952401784195,-5.9750261128152165,9.983883170777105,11.715733328814757,-3.5378588345872153,7.827914071038703,30
285,"(1, 2, 38)",growth_rate,0.12818125182001516,-259.33769578130904,50.425117227031706,0.10757793995686295,-217.49211649606124,46.281193344199835,10
286,"(1, 2, 38)",growth_rate,0.12818125182001516,-259.33769578130904,50.425117227031706,0.09788570652547823,-197.80707143155934,44.18590911330092,15
287,"(1, 2, 38)",growth_rate,0.12818125182001516,-259.33769578130904,50.425117227031706,0.08816115982382614,-178.05639771852165,41.97251664961924,20
288,"(1, 2, 38)",growth_rate,0.12818125182001516,-259.33769578130904,50.425117227031706,0.07997027637566792,-161.42061289796956,40.02757047683382,25
289,"(1, 2, 38)",growth_rate,0.12818125182001516,-259.33769578130904,50.425117227031706,0.0717424100396448,-144.70971537822484,37.9516625592299,30
290,"(1, 2, 38)",product_titer,6768225.522581667,-444.55566262340574,7.210306770902305e+18,3594225.870886491,-235.60968213573517,4.596877880722825e+18,10
291,"(1, 2, 38)",product_titer,6768225.522581667,-444.55566262340574,7.210306770902305e+18,2515512.455767094,-164.59743987951822,3.899798168474296e+18,15
292,"(1, 2, 38)",product_titer,6768225.522581667,-444.55566262340574,7.210306770902305e+18,1947763.4377643666,-127.22223879084305,3.3876379043520333e+18,20
293,"(1, 2, 38)",product_titer,6768225.522581667,-444.55566262340574,7.210306770902305e+18,1527939.5259245688,-99.58502123642839,2.953411213564257e+18,25
294,"(1, 2, 38)",product_titer,6768225.522581667,-444.55566262340574,7.210306770902305e+18,1191343.7209329864,-77.42675147592583,2.5758647675026765e+18,30
295,"(1, 2, 38)",production_rate,2430.821417960849,-1924.2894120955593,9459755425579704.0,1834.9846383029499,-1452.3673553223437,9228372702945058.0,10
296,"(1, 2, 38)",production_rate,2430.821417960849,-1924.2894120955593,9459755425579704.0,1592.3254773422846,-1260.1734286547594,9108996729894406.0,15
297,"(1, 2, 38)",production_rate,2430.821417960849,-1924.2894120955593,9459755425579704.0,1450.8847536167084,-1148.1477875213097,8806582757269233.0,20
298,"(1, 2, 38)",production_rate,2430.821417960849,-1924.2894120955593,9459755425579704.0,1327.2767887841233,-1050.2462698760964,8447167302148338.0,25
299,"(1, 2, 38)",production_rate,2430.821417960849,-1924.2894120955593,9459755425579704.0,1212.3727881659277,-959.2385742210154,8356932126628545.0,30
300,"(1, 2, 29)",OD,57.21319190349166,-21.563102047473972,17.570208674649464,45.29868496039348,-16.864391364526476,15.720880857253675,10
301,"(1, 2, 29)",OD,57.21319190349166,-21.563102047473972,17.570208674649464,40.28892090699106,-14.888696357658887,14.850135686994664,15
302,"(1, 2, 29)",OD,57.21319190349166,-21.563102047473972,17.570208674649464,35.91528746242417,-13.163871462476184,14.021444757415544,20
303,"(1, 2, 29)",OD,57.21319190349166,-21.563102047473972,17.570208674649464,31.872033125377463,-11.569337803795468,13.180801281239766,25
304,"(1, 2, 29)",OD,57.21319190349166,-21.563102047473972,17.570208674649464,28.12922469608947,-10.093290659342811,12.359007128697012,30
305,"(1, 2, 29)",growth_rate,0.1270081114829983,-268.3888687532321,49.85568686668217,0.11646705023324273,-246.03089072825924,47.75083454510037,10
306,"(1, 2, 29)",growth_rate,0.1270081114829983,-268.3888687532321,49.85568686668217,0.11131514941589238,-235.10351989414798,46.68440517692307,15
307,"(1, 2, 29)",growth_rate,0.1270081114829983,-268.3888687532321,49.85568686668217,0.10607956427972898,-223.99865154657715,45.57552162921009,20
